user_email,BRAD41,BRAD38,BRAD31,BRAD46,BRAD32,BRAD33,S6A,BRAD39,BRAD44,S5A,BRAD40,BRAD37,BRAD36,BRAD35,BRAD42,BRAD43,S4A,S3A,BRAD34,S2A,BRAD45
91@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Fox,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Minas Gerais,Entre 28 e 45 anos,,Masculino,
92@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Não sei,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Minas Gerais,Entre 18 e 27 anos,,Masculino,
93@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Nike,Brasilprev,,,De R$ 3.000 a R$ 5.000,,Confiança muito baixa,Autônomo,,,,,,"Nenhuma preocupação, confio completamente nas instituições",Minas Gerais,Entre 28 e 45 anos,,Masculino,Não
94@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Nenhuma,,,,Menos de R$ 1.000,,,Autônomo,,,,,,,Amazonas,Entre 28 e 45 anos,,Feminino,
95@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Inter,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,São Paulo,Entre 45 e 60 anos,,Masculino,
96@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Não sei,,,,Menos de R$ 1.000,,,Autônomo,,,,,,,São Paulo,Entre 28 e 45 anos,,Masculino,
97@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Não sei,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Rio de Janeiro,Entre 28 e 45 anos,,Feminino,
98@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",não sei,,,,Menos de R$ 1.000,,,Autônomo,,,,,,,Rio de Janeiro,Entre 28 e 45 anos,,Feminino,
99@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Nenhuma,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Espírito Santo,Entre 18 e 27 anos,,Masculino,
100@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Caixa,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Rio Grande do Sul,Entre 28 e 45 anos,,Masculino,
101@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Não lembro,,,,Menos de R$ 1.000,,,Autônomo,,,,,,,São Paulo,Entre 45 e 60 anos,,Feminino,
102@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Não sei,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Paraíba,Entre 28 e 45 anos,,Feminino,
103@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Não sei,,,,Menos de R$ 1.000,,,Autônomo,,,,,,,Bahia,Entre 18 e 27 anos,,Feminino,
104@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Não sei,Nenhuma das anteriores,,,Menos de R$ 1.000,,Confiança moderada,Autônomo,,,,,,"Muita preocupação, não invisto por receio de golpes",Santa Catarina,Entre 18 e 27 anos,,Feminino,Não
105@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",nenhuma,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,São Paulo,Entre 18 e 27 anos,,Masculino,
106@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",M,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Bahia,Entre 28 e 45 anos,,Feminino,
107@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Nao sei,,,,De R$ 5.000 a R$ 8.000,,,Autônomo,,,,,,,São Paulo,Entre 45 e 60 anos,,Masculino,
108@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Lacoste,,,,De R$ 5.000 a R$ 8.000,,,Autônomo,,,,,,,Minas Gerais,Entre 18 e 27 anos,,Masculino,
109@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Activision,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Pernambuco,Entre 18 e 27 anos,,Masculino,
110@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Bradesco,,,,De R$ 3.000 a R$ 5.000,,,Autônomo,,,,,,,São Paulo,Entre 45 e 60 anos,,Feminino,
111@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Não sei,Santander Previdência,,,Menos de R$ 1.000,,Confiança baixa,Autônomo,,,,,,"Alta preocupação , tenho medo e isso influencia minhas decisões",Rio Grande do Sul,Entre 28 e 45 anos,,Feminino,Não
112@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Avon,,,,Menos de R$ 1.000,,,Autônomo,,,,,,,São Paulo,Entre 18 e 27 anos,,Feminino,
113@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Lacoste,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Pará,Entre 18 e 27 anos,,Masculino,
114@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",A2fit,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Goiás,Entre 18 e 27 anos,,Feminino,
115@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Nao sei,,,,Prefiro não responder,,,Autônomo,,,,,,,Minas Gerais,Entre 18 e 27 anos,,Feminino,
116@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Nao sei,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,São Paulo,Entre 18 e 27 anos,,Prefiro não informar,
117@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Nada,,,,Menos de R$ 1.000,,,Autônomo,,,,,,,Amazonas,Entre 45 e 60 anos,,Masculino,
118@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Inn,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Rio de Janeiro,Entre 18 e 27 anos,,Feminino,
119@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Nenhuma,,,,Menos de R$ 1.000,,,Autônomo,,,,,,,Bahia,Entre 18 e 27 anos,,Feminino,
120@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Nike,,,,De R$ 1.000 a R$ 3.000,,,Autônomo,,,,,,,Mato Grosso,Entre 18 e 27 anos,,Masculino,
121@gmail.com,,"Nenhum conhecimento, nunca ouvi falar sobre previdência privada",Não sei,,,,Menos de R$ 1.000,,,Autônomo,,,,,,,Ceará,Entre 18 e 27 anos,,Masculino,
122@gmail.com,,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Samsung,Nenhuma das anteriores,Não tenho,,Prefiro não responder,,Confiança moderada,Autônomo,,Não sei/Não investiria,Não sei/Não investiria,,,"Preocupação moderada, estou atento, mas ainda invisto",Pará,Entre 28 e 45 anos,,Feminino,Não
123@gmail.com,WhatsApp com suporte humano,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Perdigão,Nenhuma das anteriores,Não tenho,,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Autônomo,Rentabilidade,Apenas quando sobra dinheiro,6% a 10%,,Viajar,"Alta preocupação , tenho medo e isso influencia minhas decisões",Bahia,Entre 18 e 27 anos,,Masculino,Não
124@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Unimed,Nenhuma das anteriores,Não tenho,,De R$ 1.000 a R$ 3.000,,Confiança moderada,Autônomo,,Não sei/Não investiria,Não sei/Não investiria,,,"Pouca preocupação, considero, mas acho improvável ser vítima",São Paulo,Entre 18 e 27 anos,,Feminino,Não
125@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não conheço,Bradesco Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Autônomo,Segurança e solidez da instituição,Apenas quando sobra dinheiro,6% a 10%,,Manter padrão de vida quando parar de trabalhar,"Alta preocupação , tenho medo e isso influencia minhas decisões",Santa Catarina,Entre 28 e 45 anos,,Masculino,Não
126@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Nenhuma,Itaú Previdência,Não tenho,,De R$ 5.000 a R$ 8.000,Cartão de crédito,Confiança baixa,Autônomo,Segurança e solidez da instituição,"Todo mês, como parte do meu orçamento",6% a 10%,,Manter padrão de vida quando parar de trabalhar,"Alta preocupação , tenho medo e isso influencia minhas decisões",Pernambuco,Entre 28 e 45 anos,,Feminino,Não
127@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",M GLOBAL XP SEGUROS PREV FIC MULTIMERCADO.,XP Previdência,Não tenho,,Menos de R$ 1.000,,Confiança muito baixa,Autônomo,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",Bahia,Entre 18 e 27 anos,,Masculino,Não
128@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",INSS,Brasilprev,Não tenho,,De R$ 1.000 a R$ 3.000,Débito em conta,Confiança moderada,Autônomo,Segurança e solidez da instituição,Apenas quando sobra dinheiro,6% a 10%,,Me aposentar mais cedo,"Alta preocupação , tenho medo e isso influencia minhas decisões",Paraná,Entre 45 e 60 anos,,Feminino,Outro
129@gmail.com,"Online, com suporte por chat e Inteligência Artificial","Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Porto Seguros,Icatu,Não tenho,,De R$ 1.000 a R$ 3.000,Pix,Confiança muito alta,Autônomo,Benefícios fiscais,Quando recebo bônus ou participação nos lucros,6% a 10%,,Pagar a faculdade para um filho ou familiar,"Alta preocupação , tenho medo e isso influencia minhas decisões",São Paulo,Entre 18 e 27 anos,,Masculino,Não
130@gmail.com,WhatsApp com suporte humano,"Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Vans,Bradesco Previdência,Não tenho,,Menos de R$ 1.000,Boleto,Confiança moderada,Autônomo,Reputação da marca,Nos meses em que tenho menos despesas,6% a 10%,,Ajudar quem eu amo,"Muita preocupação, não invisto por receio de golpes",Rio Grande do Sul,Entre 18 e 27 anos,,Masculino,Não
131@gmail.com,"Online, por meio de um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",caixa,Caixa Previdência,Não tenho,,Menos de R$ 1.000,Débito em conta,Confiança moderada,Autônomo,Rentabilidade,"Todo mês, como parte do meu orçamento",6% a 10%,,Mudança de país,"Preocupação moderada, estou atento, mas ainda invisto",São Paulo,Entre 18 e 27 anos,,Feminino,Não
132@gmail.com,WhatsApp via ChatBot,"Conhecimento muito alto, sou especialista no assunto ou tenho muita experiência prática",Banco do Brasil,Bradesco Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,Pix,Confiança muito alta,Autônomo,Benefícios fiscais,Uma vez por ano ou em momentos específicos,Acima de 15%,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",São Paulo,Entre 28 e 45 anos,,Feminino,Sim
133@gmail.com,WhatsApp via ChatBot,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Banco do brasil,Bradesco Previdência |Santander Previdência|Itaú Previdência,Não tenho,,De R$ 3.000 a R$ 5.000,Pix,Confiança moderada,Autônomo,Indicação de um especialista ou consultor financeiro,Nos meses em que tenho menos despesas,Caso a empresa oferecesse como benefício,,Me aposentar mais cedo,"Nenhuma preocupação, confio completamente nas instituições",São Paulo,Entre 28 e 45 anos,,Feminino,Não
134@gmail.com,WhatsApp com suporte humano,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",Lupo,Nenhuma das anteriores,Não tenho,,Menos de R$ 1.000,Pix,Confiança muito baixa,Autônomo,Rentabilidade,Quando recebo bônus ou participação nos lucros,Não sei/Não investiria,,Ajudar quem eu amo,"Pouca preocupação, considero, mas acho improvável ser vítima",Bahia,Entre 28 e 45 anos,,Feminino,Não
135@gmail.com,,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Bradesco,Bradesco Previdência,Não tenho,,De R$ 3.000 a R$ 5.000,,Confiança muito alta,Autônomo,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",São Paulo,Entre 28 e 45 anos,,Masculino,Não
136@gmail.com,"Online, com suporte por chat e Inteligência Artificial","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",dúvidas,XP Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Autônomo,Rentabilidade,Nos meses em que tenho menos despesas,6% a 10%,,Me aposentar mais cedo,"Preocupação moderada, estou atento, mas ainda invisto",Minas Gerais,Entre 28 e 45 anos,,Masculino,Não
137@gmail.com,WhatsApp via ChatBot,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Inss,Santander Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,Pix,Confiança muito baixa,Autônomo,Indicação de um especialista ou consultor financeiro,Apenas quando sobra dinheiro,Até 5%,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",Rio Grande do Sul,Entre 28 e 45 anos,,Feminino,Não
138@bol.com.br,,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Não sei,Nenhuma das anteriores,Não tenho,,De R$ 1.000 a R$ 3.000,,Confiança moderada,Autônomo,,Não sei/Não investiria,6% a 10%,,,"Muita preocupação, não invisto por receio de golpes",São Paulo,Acima de 60 anos,,Feminino,Não
139@yahoo.com.br,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Caixa economica federal,Caixa Previdência,Não tenho,,Menos de R$ 1.000,,Confiança moderada,Autônomo,,Não sei/Não investiria,Até 5%,,,"Pouca preocupação, considero, mas acho improvável ser vítima",São Paulo,Entre 28 e 45 anos,,Feminino,Outro
140@gmail.com,"Por telefone, por meio de um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Shopping,Santander Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,Pix,Confiança alta,Autônomo,Segurança e solidez da instituição,Quando recebo o 13º salário,Até 5%,,Transição de carreira (plano B),"Alta preocupação , tenho medo e isso influencia minhas decisões",Amazonas,Entre 28 e 45 anos,,Feminino,Sim
141@gmail.com,,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Nenhuma,Bradesco Previdência,Não tenho,,De R$ 3.000 a R$ 5.000,,Confiança baixa,Autônomo,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",Santa Catarina,Entre 28 e 45 anos,,Feminino,Não
142@gmail.com,"Online, com suporte humano","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Fiat,Itaú Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,Boleto,Confiança moderada,Autônomo,Reputação da marca,Nos meses em que tenho menos despesas,6% a 10%,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",Bahia,Entre 28 e 45 anos,,Feminino,Não
143@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Shein,Nenhuma das anteriores,Não tenho,,Menos de R$ 1.000,,Confiança baixa,Autônomo,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",Rio de Janeiro,Entre 18 e 27 anos,,Feminino,Não
144@live.com,"Online, com suporte humano","Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Estabilidade,Itaú Previdência|Caixa Previdência|Santander Previdência|Bradesco Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Autônomo,Flexibilidade no resgate,"Todo mês, como parte do meu orçamento",11% a 15%,,Manter padrão de vida quando parar de trabalhar,"Preocupação moderada, estou atento, mas ainda invisto",Rio de Janeiro,Entre 18 e 27 anos,,Masculino,Não
145@hotmail.com,WhatsApp via ChatBot,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona","futuro
",Itaú Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,Pix,Confiança moderada,Autônomo,Facilidade na contratação e gestão online,"Todo mês, como parte do meu orçamento",Até 5%,,Manter padrão de vida quando parar de trabalhar,"Pouca preocupação, considero, mas acho improvável ser vítima",São Paulo,Entre 18 e 27 anos,,Masculino,Não
146@gmail.com,"Online, com suporte humano","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",aposentadoria,Caixa Previdência,Não tenho,,Prefiro não responder,Pix,Confiança alta,Autônomo,Rentabilidade,"Todo mês, como parte do meu orçamento",6% a 10%,,Me aposentar mais cedo,"Alta preocupação , tenho medo e isso influencia minhas decisões",Minas Gerais,Entre 45 e 60 anos,,Feminino,Não
147@gmail.com,,"Conhecimento alto, conheço bem e entendo como fazer escolhas ou investir",nenhuma,Nenhuma das anteriores,Não tenho,,Menos de R$ 1.000,,Confiança muito baixa,Autônomo,,Não sei/Não investiria,Não sei/Não investiria,,,"Nenhuma preocupação, confio completamente nas instituições",Rio de Janeiro,Entre 28 e 45 anos,,Masculino,Não
148@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Carol cristina,Santander Previdência|Itaú Previdência|Bradesco Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,,Confiança muito baixa,Autônomo,,Não sei/Não investiria,Não sei/Não investiria,,,"Muita preocupação, não invisto por receio de golpes",São Paulo,Entre 28 e 45 anos,,Feminino,Não
149@gmail.com,,"Conhecimento moderado, tenho uma ideia geral sobre o que é e como funciona",Picpay,Itaú Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,,Confiança moderada,Autônomo,,Não sei/Não investiria,Não sei/Não investiria,,,"Preocupação moderada, estou atento, mas ainda invisto",São Paulo,Entre 45 e 60 anos,,Feminino,Não
150@gmail.com,,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não tenho um em mente não,,Não tenho,,Prefiro não responder,Pix,,Autônomo,,Nos meses em que tenho menos despesas,Caso a empresa oferecesse como benefício,,,,Pará,Entre 28 e 45 anos,,Feminino,
151@gmail.com,"Presencialmente, em uma agência ou com um corretor de seguros","Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",netflix,Bradesco Previdência,Não tenho,,De R$ 1.000 a R$ 3.000,Pix,Confiança muito baixa,Autônomo,Rentabilidade,Nos meses em que tenho menos despesas,Caso a empresa oferecesse como benefício,,Pagar a faculdade para um filho ou familiar,"Alta preocupação , tenho medo e isso influencia minhas decisões",Bahia,Entre 18 e 27 anos,,Masculino,Não
152@gmail.com,WhatsApp com suporte humano,"Conhecimento muito baixo, já ouvi falar, mas não sei como funciona",Não sei,Itaú Previdência|Bradesco Previdência,Não tenho,,De R$ 3.000 a R$ 5.000,Débito em conta,Confiança baixa,Autônomo,Rentabilidade,"Todo mês, como parte do meu orçamento",Caso a empresa oferecesse como benefício,,Manter padrão de vida quando parar de trabalhar,"Muita preocupação, não invisto por receio de golpes",São Paulo,Entre 45 e 60 anos,,Feminino,Não
